Asset label,Serial Number,Tag Mac Address,Department,Type,Status
asset6494,UD9VCEW,89:18:FA:96:90:EE,HR,Devices,Available
asset6495,QACGH23,CD:6C:B9:72:3F:8E,Sales,Furniture,In Use
asset6496,6Z5R42D,8C:A4:90:11:CA:14,R&D,Devices,In Use
asset6497,GFMSDJ9,9B:8B:8C:93:A9:C7,Sales,Furniture,Out of Service
asset6498,EMPQP61,59:72:09:53:20:4E,Marketing,Devices,Available
asset6499,YMJYHDE,22:6D:D8:76:BA:83,Finance,Devices,Available
asset6500,TDIE7SW,14:DE:67:D9:75:B9,Marketing,Furniture,Out of Service
asset6501,7HX3J4Z,11:A6:68:DE:0F:9B,R&D,Software,In Use
asset6502,VOAM051,6B:AE:56:1D:30:63,HR,Software,Available
asset6503,A3MG8BY,0E:A5:F1:F7:7A:F1,HR,Software,Out of Service
asset6504,1Y2D9WO,B2:8D:14:55:34:C4,HR,Software,In Use
asset6505,FXCGB8U,8D:17:8E:7A:10:D9,Finance,Furniture,Out of Service
asset6506,6R7H7SX,95:CA:87:C9:F7:75,Finance,Furniture,Out of Service
asset6507,KFCCW3H,F6:58:50:F8:33:DB,HR,Devices,Available
asset6508,B7AS27Y,B2:F3:24:B5:9F:B4,Sales,Devices,Available
asset6509,WC57JVI,83:CA:CD:02:F7:D0,R&D,Furniture,Out of Service
asset6510,4KIVJE7,B5:D8:F3:F4:86:97,Finance,Software,Out of Service
asset6511,JISAEG9,E8:FF:A6:BA:AD:70,HR,Furniture,In Use
asset6512,0UO9XQA,2B:3C:3E:CA:80:AD,Sales,Furniture,Available
asset6513,NWU3GXA,B9:D6:69:62:1C:C2,R&D,Devices,Out of Service
asset6514,6X012AN,D0:B7:32:60:30:4F,Finance,Furniture,Available
asset6515,3EGXDH5,5E:F5:37:BA:1A:83,Finance,Furniture,Available
asset6516,1SJ1TND,42:02:42:75:14:F4,Sales,Software,In Use
asset6517,A49OH2Q,34:96:C9:7E:12:54,Sales,Devices,In Use
asset6518,RZ2JZBL,37:35:A1:6D:34:21,HR,Furniture,Out of Service
asset6519,LJ67VDD,32:02:45:4E:DB:B3,R&D,Devices,Out of Service
asset6520,SYTY358,A4:80:FC:3B:FD:17,Finance,Devices,Out of Service
asset6521,MEP2SBM,72:4A:B5:FD:D2:0C,Marketing,Devices,Available
asset6522,H0RCP0X,84:B4:C3:4D:2A:FB,Finance,Software,Out of Service
asset6523,H0ZX0VQ,E7:33:C7:14:23:ED,Sales,Software,Out of Service
asset6524,IYGNEN3,66:7B:E3:44:51:96,HR,Furniture,In Use
asset6525,Q14G1T5,70:0E:32:31:C1:97,Marketing,Furniture,In Use
asset6526,9SMWQSL,CC:5E:C3:ED:35:12,Finance,Software,Available
asset6527,9SJC829,D5:22:85:23:48:E2,Marketing,Devices,Out of Service
asset6528,30DRZML,1A:FC:AE:0E:0D:5A,HR,Devices,In Use
asset6529,FUBUT0J,FD:C7:AE:64:4D:B6,Sales,Devices,In Use
asset6530,1IQDJSS,A4:88:15:4F:8B:54,HR,Software,Available
asset6531,SJM9WOX,77:1B:02:04:67:E1,R&D,Furniture,Available
asset6532,5OVAUI4,9B:E3:9E:BE:D1:51,Finance,Furniture,Available
asset6533,4O5AL2G,4F:36:A0:E5:B0:CF,Marketing,Software,In Use
asset6534,RJK9NF7,EF:33:D1:DF:26:D7,Sales,Software,Available
asset6535,HBN4NUJ,98:EF:20:3E:F4:E3,Marketing,Furniture,Available
asset6536,VA802Y8,C9:B2:7A:50:7C:04,R&D,Devices,Out of Service
asset6537,38RKLT6,F6:47:D3:3D:04:9A,Marketing,Devices,In Use
asset6538,NS1A2C3,9C:1C:C6:90:27:B0,R&D,Devices,Out of Service
asset6539,17Z251R,C9:EE:8C:EA:6B:6C,R&D,Furniture,Out of Service
asset6540,WOKD4BX,5D:B4:39:5A:C8:50,HR,Software,Available
asset6541,RV3O6BB,8C:3A:38:D9:83:5A,R&D,Software,Available
asset6542,4XPL3QC,B2:C5:58:A5:9C:CA,Sales,Furniture,Available
asset6543,J563QJ6,3F:59:85:A7:9D:E6,R&D,Furniture,Available
asset6544,ES6U3JE,A0:7B:96:C4:08:9D,Marketing,Devices,Out of Service
asset6545,FEDQUJK,CD:E8:2A:32:54:4A,R&D,Software,Available
asset6546,TIXQKCP,59:FF:55:CC:C3:31,Sales,Furniture,In Use
asset6547,GX7WOV7,CF:C2:F3:30:6D:00,Marketing,Devices,In Use
asset6548,G6QYV9T,9E:80:6C:12:61:CB,Finance,Devices,In Use
asset6549,HRNJ159,F7:3D:E7:AE:0F:04,HR,Devices,Available
asset6550,04KITBL,DA:B5:4F:0C:48:3A,Sales,Software,Out of Service
asset6551,QWGCB36,12:5B:EE:4F:4F:E6,HR,Devices,In Use
asset6552,8U3U4AR,DD:A2:24:E7:44:60,Sales,Software,Out of Service
asset6553,XNG73DL,74:75:6B:2F:6E:1E,HR,Software,Available
asset6554,ZH5EYTV,BE:29:D1:1A:DC:B2,Marketing,Devices,Available
asset6555,E00NCDI,A9:E3:B6:C9:63:3E,Sales,Software,Out of Service
asset6556,MLFCBTP,FC:6E:A6:1A:3C:17,R&D,Devices,Available
asset6557,PQ95NM4,C8:2E:E4:61:7D:33,Finance,Devices,Out of Service
asset6558,80NAIO2,C4:2D:C1:DC:BF:2D,Marketing,Software,Available
asset6559,DOIDB8Y,54:B0:3A:13:38:4E,Sales,Furniture,Available
asset6560,4QEFBK5,6C:F5:96:BD:86:C3,Marketing,Furniture,Out of Service
asset6561,L6HSCIP,C1:FE:4A:84:99:E0,Marketing,Devices,In Use
asset6562,WNGH4JG,89:7B:D8:C5:CD:E7,HR,Devices,Out of Service
asset6563,LCXGT3C,CB:57:3F:63:4B:A6,Finance,Furniture,In Use
asset6564,38JX4FM,94:A9:B7:7D:B7:CC,R&D,Furniture,Out of Service
asset6565,KNV9APS,05:2D:2B:4E:EF:E5,Marketing,Furniture,Out of Service
asset6566,YLG6331,8A:19:17:B7:96:94,Sales,Software,Available
asset6567,EW40K4R,D8:21:09:E3:09:53,Finance,Software,Out of Service
asset6568,IRMUCVI,FB:08:49:42:DF:64,HR,Software,In Use
asset6569,3635XQ5,5C:F1:0C:CA:86:13,HR,Devices,In Use
asset6570,Q04W463,C5:10:34:2E:77:81,Finance,Software,In Use
asset6571,0KHKT53,32:8B:03:67:0A:50,Sales,Devices,Available
asset6572,7PFIWH2,17:53:31:16:8E:94,R&D,Devices,Available
asset6573,BSA0OLW,E1:48:9A:A2:5D:22,HR,Devices,Available
asset6574,I1YOWJR,A1:B4:AC:FA:7A:BC,Marketing,Devices,Available
asset6575,5GD2P04,01:08:E4:F1:44:7C,Finance,Software,In Use
asset6576,I7WZDDB,71:E6:53:C5:49:A6,Sales,Software,Available
asset6577,KIN1J7R,1D:F4:EE:C3:03:26,R&D,Furniture,In Use
asset6578,9G3CYAB,05:DA:45:B1:80:4D,Marketing,Furniture,Out of Service
asset6579,RSXCURS,7A:4A:F0:D0:88:6C,Marketing,Devices,Out of Service
asset6580,L2RZCID,83:9D:01:B4:D9:3F,Marketing,Software,In Use
asset6581,83C6K3D,71:AC:B7:7F:EF:23,Marketing,Devices,Available
asset6582,6Y4RZS7,0F:CC:83:D1:10:F9,R&D,Devices,Out of Service
asset6583,HBMM7OU,58:2D:EE:89:84:54,HR,Furniture,Available
asset6584,JKZ2DK2,FF:53:FF:33:9A:BB,HR,Furniture,In Use
asset6585,FLIXV56,3C:5D:8A:5F:FC:39,Sales,Software,Out of Service
asset6586,R2U1KU0,92:6A:9D:C9:65:F4,Finance,Furniture,In Use
asset6587,51XJVFO,C9:F8:78:12:CD:27,Sales,Devices,Out of Service
asset6588,FSSE7C3,62:73:21:29:5D:F0,Sales,Furniture,Out of Service
asset6589,4HUG5RH,7E:A0:5A:1F:95:06,Marketing,Software,Out of Service
asset6590,OH8PS5M,27:A0:04:AB:73:50,R&D,Software,In Use
asset6591,NGHJJ8P,70:70:B0:F2:0D:E5,Sales,Devices,Out of Service
asset6592,EZTLDBP,D7:79:5B:FA:B6:BA,Sales,Devices,In Use
asset6593,PSPGQAY,CC:29:85:50:D8:7B,HR,Furniture,Available
asset6594,HPJWEJD,14:2B:0A:6D:9C:B5,Marketing,Furniture,In Use
asset6595,C6TLVAM,10:93:0F:47:A7:5E,Marketing,Devices,In Use
asset6596,FX4EJNB,7E:7B:2B:B1:67:8D,Marketing,Furniture,Available
asset6597,KOTQ9KQ,36:07:7E:13:A3:BC,HR,Furniture,Out of Service
asset6598,J1E7AKJ,40:C7:06:D9:72:60,R&D,Devices,Available
asset6599,2CMA8PH,4B:6A:EC:25:C3:24,Marketing,Furniture,In Use
asset6600,ACF77DI,39:85:C9:CC:60:D6,Sales,Software,In Use
asset6601,T7BT9PD,84:58:81:51:F0:1B,Sales,Software,Out of Service
asset6602,T00BNS9,06:88:0C:13:69:04,Sales,Furniture,Available
asset6603,FM0XAQI,FA:80:6B:F9:35:2B,Marketing,Furniture,In Use
asset6604,GAUOZ0F,DA:7C:DD:C0:98:92,HR,Devices,In Use
asset6605,5Y9DLB6,A8:71:B5:B6:06:2D,HR,Software,Out of Service
asset6606,X4C0C87,67:52:91:EE:65:44,Marketing,Software,Out of Service
asset6607,2F1DEI0,90:5F:1B:75:77:5F,Marketing,Software,In Use
asset6608,DF63C3F,E4:53:28:BB:5D:D5,Sales,Devices,In Use
asset6609,BQIRC0N,4A:9A:20:1F:61:CE,Sales,Software,In Use
asset6610,O5JYGG3,A1:28:E8:02:40:05,Finance,Furniture,In Use
asset6611,AW0JIRO,3B:9E:14:DB:B5:F0,R&D,Software,Available
asset6612,A8NUXW3,C4:2E:A3:32:9C:63,HR,Devices,In Use
asset6613,MCQZ25Y,1C:AE:9B:6F:C3:7D,Sales,Software,Out of Service
asset6614,FDOEAE0,96:45:F5:76:72:18,R&D,Software,In Use
asset6615,VWIKV6G,63:14:DB:12:CF:A2,Sales,Furniture,In Use
asset6616,V5OGRRS,91:11:AC:17:0D:FA,Finance,Software,Out of Service
asset6617,50YKFD6,79:B1:E4:9C:62:DC,Sales,Devices,In Use
asset6618,8FVRY3I,CD:31:A9:E4:80:FE,HR,Software,In Use
asset6619,R3AP1SD,94:59:FB:F5:46:F9,R&D,Devices,Out of Service
asset6620,6FJ204S,B0:B7:97:3D:69:DA,Sales,Software,Available
asset6621,467ABQD,6F:9F:0A:FB:C9:5E,Sales,Furniture,Out of Service
asset6622,SG1L2Z1,3D:98:F8:E3:E9:F4,Finance,Devices,Out of Service
asset6623,K2JGKPH,7D:BF:77:BF:3F:18,R&D,Devices,Available
asset6624,8O3P3ND,AD:19:DD:9B:6C:FC,HR,Devices,Out of Service
asset6625,XI3KOF5,BB:81:AB:7C:A3:A5,Sales,Devices,Available
asset6626,N16AJ1P,B0:05:4A:C0:A6:6D,Finance,Devices,Available
asset6627,JH2W0GE,C0:21:7A:23:75:D6,HR,Furniture,Out of Service
asset6628,8AVH10U,C8:B5:40:14:A2:4E,HR,Furniture,Available
asset6629,WV8Y8AX,D2:76:73:46:7B:13,Finance,Devices,Available
asset6630,CSVQXF4,50:64:EA:05:B3:58,Marketing,Devices,Available
asset6631,5U0LMVS,C3:66:2E:80:48:21,R&D,Furniture,Available
asset6632,ERZD9Z3,8F:C6:C5:F1:42:8B,HR,Furniture,In Use
asset6633,2FJ67UZ,5C:6F:71:E3:44:86,R&D,Devices,In Use
asset6634,A6NSLZU,AA:5B:6C:0A:9E:2D,Marketing,Furniture,Out of Service
asset6635,OXO9IG0,9C:57:C3:CA:26:6F,R&D,Furniture,Available
asset6636,SV3SB0P,99:FD:55:CB:61:06,Marketing,Software,Available
asset6637,GRR06EI,73:A2:30:A1:01:04,Finance,Devices,In Use
asset6638,GS9VCKC,D0:21:B6:54:E5:5E,Marketing,Software,Available
asset6639,T343XXM,D8:6C:43:A5:A5:F2,Sales,Software,Out of Service
asset6640,YIOSGP6,AD:0B:6A:71:7F:DB,Sales,Software,Available
asset6641,1ZZKYE9,A4:EE:24:B2:35:99,Finance,Devices,Out of Service
asset6642,8G0WUYW,A6:2C:78:EE:B3:A4,Marketing,Furniture,In Use
asset6643,BYNBCRD,16:6A:86:B5:0A:B9,R&D,Devices,Out of Service
asset6644,QKRQ9I5,99:24:54:D3:66:99,Marketing,Software,Out of Service
asset6645,Z33077A,1C:24:32:9B:C6:38,Marketing,Furniture,Out of Service
asset6646,UNNXWBD,D3:C0:66:C5:11:05,R&D,Furniture,Out of Service
asset6647,FSQVORP,DE:68:B6:C5:25:27,Finance,Devices,In Use
asset6648,6R8HXYV,FC:DD:83:F5:B5:1F,HR,Software,Out of Service
asset6649,TOWCSG5,2D:D8:09:D1:8D:BC,Finance,Devices,Available
asset6650,IJU9910,EA:FD:14:26:DD:ED,R&D,Furniture,In Use
asset6651,FYHW6BT,09:D8:CF:8C:8F:F5,R&D,Furniture,Available
asset6652,0DJGF28,B1:0E:4F:27:A3:BA,HR,Software,In Use
asset6653,9219LIA,E1:B5:18:22:72:A9,Marketing,Furniture,Out of Service
asset6654,SP4M7RG,0C:52:81:A2:7C:43,HR,Devices,Out of Service
asset6655,0QHQ9B5,91:FD:83:30:8D:65,R&D,Devices,Available
asset6656,F5C5HA2,1D:1D:AC:DD:2F:79,Marketing,Furniture,Available
asset6657,Z31ZQD1,A7:18:10:A3:D0:29,Finance,Devices,Available
asset6658,RB6DY0Y,3B:C4:7D:67:D2:80,HR,Software,In Use
asset6659,96PSMV9,81:56:C1:30:0C:BA,R&D,Software,Available
asset6660,VO1ZCO7,4F:F0:C9:DC:25:78,HR,Software,In Use
asset6661,YOYBAQQ,C1:C9:21:5D:32:C4,HR,Furniture,Available
asset6662,NTANBJG,BE:23:82:4D:B6:A3,Finance,Furniture,Available
asset6663,Y4D83SW,8B:13:01:77:FA:C8,Finance,Furniture,In Use
asset6664,XE8L1D3,8C:3F:B0:C9:C1:E7,Sales,Furniture,Available
asset6665,BYX02IU,35:1A:2B:87:2C:7E,Finance,Furniture,Out of Service
asset6666,UH6MNU5,08:8C:76:B1:C9:31,HR,Software,Out of Service
asset6667,PYLKBW0,6D:50:B6:F4:58:F4,Marketing,Software,Available
asset6668,CQD63AX,B7:9C:F7:A9:DE:97,Finance,Devices,In Use
asset6669,686LNCP,83:C5:F9:D3:32:77,HR,Software,In Use
asset6670,G23N62Q,2D:39:A2:08:C0:D5,Finance,Furniture,In Use
asset6671,QIFDBM5,52:97:2D:C2:30:93,R&D,Furniture,In Use
asset6672,PQASLJB,E2:18:67:0E:76:E9,Marketing,Devices,Out of Service
asset6673,G8BERB0,C7:9C:AE:C2:BB:CD,Marketing,Software,Out of Service
asset6674,35XG38F,15:7F:BB:53:2E:3C,Finance,Devices,Out of Service
asset6675,UTDII3Z,0A:9E:F0:8E:70:B0,Marketing,Devices,In Use
asset6676,AN92QTA,6F:1F:74:78:EE:A5,R&D,Devices,Available
asset6677,JVN1DB2,D9:6B:1C:EF:AB:CC,Marketing,Devices,In Use
asset6678,S1M08RD,5B:4D:55:15:7F:0C,Finance,Furniture,In Use
asset6679,5S7P2KP,30:92:6B:28:B5:F2,Sales,Devices,Available
asset6680,3IPNLQU,E1:7B:7D:08:90:CC,Marketing,Software,Available
asset6681,1E8074E,6A:4B:73:34:0B:0D,Marketing,Devices,Out of Service
asset6682,O7S823N,F2:AE:3F:1B:B7:28,Finance,Software,Available
asset6683,UGHX36I,FE:16:04:BC:FD:E1,Sales,Software,Out of Service
asset6684,AAZQA6D,0C:CB:F1:53:07:56,R&D,Furniture,In Use
asset6685,OIGKW3J,F5:3D:66:C9:78:9C,Finance,Software,Out of Service
asset6686,BV7VI9J,D1:50:7F:B9:DE:47,Sales,Furniture,In Use
asset6687,FWJUYXN,E9:58:C5:33:DE:E7,R&D,Devices,Out of Service
asset6688,NU0CJZX,08:CD:40:B9:87:C7,Finance,Furniture,Out of Service
asset6689,DA80580,3D:3A:7B:BA:41:5D,Sales,Furniture,In Use
asset6690,QM06HAP,B8:F1:4A:20:0B:AB,Finance,Furniture,In Use
asset6691,6C85YTP,F7:1C:E4:CE:DA:AA,Marketing,Furniture,In Use
asset6692,Z0C5VMC,B3:A9:11:F4:6C:B9,R&D,Furniture,Available
asset6693,JZX8EKM,70:A6:EA:84:0F:8C,Finance,Furniture,In Use
asset6694,DRQ4KN2,8C:77:87:B8:B9:C7,Sales,Devices,In Use
asset6695,421A9P8,75:9E:D2:50:56:16,Sales,Furniture,Available
asset6696,WPC57C0,8A:7E:61:4A:BA:D3,Finance,Software,Out of Service
asset6697,69L74U3,FE:FE:E5:6E:46:6F,R&D,Furniture,In Use
asset6698,2R9T5FT,B4:CC:F5:1B:46:05,R&D,Devices,In Use
asset6699,5XS4591,46:08:4E:5B:81:BE,Finance,Software,Out of Service
asset6700,O7E7VQY,70:C0:09:C0:F0:3F,Marketing,Devices,Out of Service
asset6701,WMHWOMH,0A:6A:0E:1A:60:40,Finance,Software,In Use
asset6702,2533TW2,3A:8D:26:69:68:0D,Sales,Devices,In Use
asset6703,IGW46RR,AD:48:66:5E:E2:CF,Marketing,Furniture,Available
asset6704,EMMZWC0,9E:88:77:CF:74:88,R&D,Software,In Use
asset6705,1M84G05,17:E9:AA:2D:19:9F,Finance,Software,Out of Service
asset6706,AW8S5Y0,78:13:93:57:B8:BC,Marketing,Furniture,Out of Service
asset6707,HCLUN6M,AB:27:4D:28:EA:8B,Finance,Devices,Available
asset6708,D7PM8PN,1B:50:0A:5A:EC:82,HR,Furniture,In Use
asset6709,TUBY01R,D0:6B:1D:32:36:E7,Marketing,Devices,Out of Service
asset6710,HMRG6WT,5B:77:E1:AA:38:91,Finance,Furniture,In Use
asset6711,QIKVPS5,9A:C8:96:63:0E:C8,Marketing,Furniture,In Use
asset6712,M77ZLWX,59:DE:AC:82:D6:55,HR,Software,Available
asset6713,OPQ9Y1I,DF:61:AD:B5:89:20,Finance,Software,Available
asset6714,02KRP0K,E8:4D:52:FA:31:8A,Finance,Software,Out of Service
asset6715,GXTGPTK,AE:C5:ED:3A:A2:99,Finance,Furniture,Available
asset6716,EEU6XRS,6F:97:00:4A:CC:B0,Finance,Software,Out of Service
asset6717,CCT6MBB,68:D4:85:00:73:5D,R&D,Devices,Available
asset6718,4JPCI8C,09:29:D9:77:3D:D5,HR,Furniture,Available
asset6719,ANE5UKH,F6:25:50:49:0C:B4,R&D,Furniture,In Use
asset6720,6LZP4IT,48:67:26:BF:2A:95,Finance,Software,Available
asset6721,HXQSHM5,E8:9E:04:64:B4:DA,HR,Furniture,Out of Service
asset6722,5OQD5MS,ED:F1:3D:8C:44:AA,Finance,Furniture,In Use
asset6723,EL2H53M,6B:21:E7:FD:AA:EC,R&D,Furniture,Available
asset6724,BUUF9XH,85:13:4E:33:15:29,Sales,Devices,In Use
asset6725,7X4BOLF,8B:B2:DB:84:8B:56,Sales,Furniture,Available
asset6726,JPWB405,66:89:C6:5B:FA:86,Finance,Furniture,Available
asset6727,22RZ4TR,91:BB:9B:40:45:BE,Sales,Furniture,Available
asset6728,U07OGO3,BC:5A:DA:06:B5:86,Finance,Software,In Use
asset6729,RLG51UP,11:D9:7C:69:98:33,Finance,Devices,Out of Service
asset6730,AF4VPFH,18:6D:0E:35:E6:6D,HR,Furniture,Out of Service
asset6731,L1LQ4P5,8F:C2:14:A7:E6:6C,Sales,Software,Out of Service
asset6732,OHNFE01,6D:46:09:A6:56:29,Sales,Devices,Out of Service
asset6733,0355FZV,76:64:06:2F:00:AE,Marketing,Devices,Out of Service
asset6734,VJ6DDO4,77:D9:BB:D3:D8:45,Sales,Software,Out of Service
asset6735,LEF374A,A3:F8:52:3E:18:81,Finance,Software,In Use
asset6736,FNZS7XZ,AD:A0:41:5E:6F:0B,Finance,Software,In Use
asset6737,70IP3GI,A2:FF:B3:15:13:65,R&D,Furniture,In Use
asset6738,0R9G7NT,EA:EB:0D:9E:32:15,R&D,Software,In Use
asset6739,QSV2J8A,72:05:AF:AF:62:40,R&D,Devices,Out of Service
asset6740,E5637ZI,10:DC:19:B4:49:50,HR,Devices,Out of Service
asset6741,G5T10MZ,C5:3F:83:32:08:42,R&D,Devices,Out of Service
asset6742,29127MJ,1C:7D:F5:57:2F:4E,R&D,Software,Out of Service
asset6743,92OFVXK,F1:69:25:40:17:92,Marketing,Software,In Use
asset6744,RB462EO,E0:11:EE:D0:A2:15,HR,Software,Available
asset6745,FMVY56M,33:CF:B6:9F:0A:C2,HR,Furniture,Available
asset6746,CJZAX2W,55:70:5F:AB:3B:79,Sales,Software,In Use
asset6747,T1L6DLG,31:80:DB:84:DA:4F,Marketing,Devices,Available
asset6748,UGS8W6E,8B:B0:9B:93:DF:B7,HR,Devices,In Use
asset6749,CS8HPPJ,A6:18:20:EF:5D:E6,Finance,Devices,In Use
asset6750,KDERO5J,03:26:A3:FB:91:34,Finance,Software,Out of Service
asset6751,OCZJPFU,5C:CD:D9:52:16:3B,Sales,Furniture,Available
asset6752,WM72C56,19:77:C7:6E:8B:70,Sales,Devices,Available
asset6753,3JJNVM8,9F:0C:FE:69:B7:CD,Finance,Devices,In Use
asset6754,HX0RK6M,94:39:71:F5:6A:77,Sales,Furniture,Out of Service
asset6755,IPWZXJJ,3D:E0:A6:39:43:48,HR,Furniture,In Use
asset6756,W8DXQTJ,92:0B:4F:21:9C:BB,R&D,Software,Out of Service
asset6757,V1AVL8F,DF:50:B8:C9:C6:42,HR,Devices,Available
asset6758,XU8RI33,58:DD:FC:0E:C4:47,Marketing,Devices,Out of Service
asset6759,SFVAH3U,9C:CC:63:42:E7:D2,Finance,Devices,Out of Service
asset6760,7EPXY91,D5:6D:6A:20:7B:68,Sales,Furniture,Out of Service
asset6761,B9F1CM4,90:94:38:3E:4E:5C,Marketing,Furniture,Available
asset6762,FTTG2Q1,D0:11:09:B3:5E:7E,R&D,Furniture,Out of Service
asset6763,ZUA2TRJ,07:4B:28:14:ED:5C,Sales,Software,In Use
asset6764,SAC2RT7,C4:56:6E:53:8F:8D,R&D,Furniture,Out of Service
asset6765,S8MQ6RP,C4:94:75:B1:38:17,Marketing,Furniture,In Use
asset6766,7I3U9UU,D7:99:FC:22:35:EF,Sales,Devices,Available
asset6767,ESV7GRT,81:6A:89:19:1D:F4,Marketing,Devices,Available
asset6768,DE9CV87,FF:45:AB:78:86:6B,Finance,Devices,In Use
asset6769,3JBLVUW,E7:27:84:84:C4:7E,R&D,Software,In Use
asset6770,WRQO0G9,84:3D:12:18:F4:3B,HR,Devices,Out of Service
asset6771,XSK4U32,FF:D6:C4:F4:DD:E9,Sales,Devices,Out of Service
asset6772,SP5SFMT,C4:11:D6:02:B0:7A,Sales,Furniture,In Use
asset6773,03XCJ89,3E:E8:F1:1D:5A:87,Sales,Software,In Use
asset6774,JREG3RI,3E:4D:91:5B:96:F8,Finance,Software,Available
asset6775,M7FX94J,CB:C9:70:F1:13:DC,R&D,Devices,Out of Service
asset6776,ZIGXZ7Y,A1:4C:45:B6:36:4C,Finance,Software,In Use
asset6777,6NNC2H3,29:C3:37:D7:3A:B9,Marketing,Devices,In Use
asset6778,BNOLOVG,43:26:A0:B7:86:2B,Sales,Furniture,Available
asset6779,8B45AWL,96:97:28:F8:6F:AF,Finance,Software,Out of Service
asset6780,RGR4XYC,FA:79:5F:88:00:9E,Finance,Furniture,In Use
asset6781,SYAUH76,91:C1:3E:2D:B1:49,Sales,Furniture,Out of Service
asset6782,GCBZH64,E0:DF:93:41:91:1F,Finance,Devices,Available
asset6783,LJHCP2Q,80:EE:13:8A:B0:5F,Marketing,Devices,Out of Service
asset6784,NE7423S,30:E8:78:F8:D7:DA,R&D,Devices,Out of Service
asset6785,1PI6N36,53:97:BB:CB:61:3A,HR,Furniture,In Use
asset6786,S5N7I61,5D:B5:58:0D:E5:3F,Finance,Software,In Use
asset6787,BU7Y1TX,0F:DA:3B:DD:A4:93,HR,Devices,In Use
asset6788,XM4SK79,63:EA:FD:B3:A3:C4,HR,Software,In Use
asset6789,VN2Q1IH,C4:34:00:86:75:83,HR,Devices,In Use
asset6790,ANQYTOX,0E:08:E8:7C:05:24,HR,Devices,In Use
asset6791,RUBG9PJ,3A:AE:CD:68:A4:5F,Marketing,Furniture,In Use
asset6792,QDCP0D1,8E:09:A9:26:6C:DE,Sales,Furniture,Out of Service
asset6793,U6CPV0T,70:BA:20:47:BB:B0,Marketing,Devices,Available
asset6794,97BFEA5,77:8B:61:1B:E5:0C,HR,Furniture,In Use
asset6795,V75JBBW,47:C7:34:18:8B:AF,Finance,Furniture,Available
asset6796,3V72NU7,FE:A7:3C:A1:95:E0,HR,Furniture,In Use
asset6797,W3CKYZV,66:57:94:02:38:4A,Finance,Devices,Available
asset6798,3MSTHVZ,FC:17:78:06:39:11,Marketing,Furniture,Out of Service
asset6799,X10AN2L,40:20:3D:FB:87:82,HR,Software,Out of Service
asset6800,J20ZZVQ,B3:DB:BC:AD:49:08,Sales,Software,Available
asset6801,YEAVDU7,C2:A5:11:2D:7B:25,R&D,Devices,In Use
asset6802,HBFNDKD,AB:2E:80:5C:40:20,Marketing,Software,Available
asset6803,CNWPW9J,58:8A:22:34:D5:9A,HR,Furniture,Available
asset6804,A2GYE05,83:D8:54:AC:0F:79,R&D,Software,In Use
asset6805,VGFDZ86,0A:13:D9:5A:4D:4E,R&D,Devices,In Use
asset6806,411EJ4L,BE:4E:35:1A:5E:46,Finance,Software,In Use
asset6807,9IGQKKH,D5:DE:57:A5:FA:59,Finance,Devices,Available
asset6808,W0LHZOZ,4D:E7:09:EA:42:59,Marketing,Devices,Available
asset6809,RD4JWFP,83:CD:A7:EE:8D:6E,R&D,Furniture,In Use
asset6810,4APN94F,0D:0B:68:F1:EE:E9,R&D,Devices,Available
asset6811,NDCSNEF,E4:F6:25:E3:FB:90,Finance,Furniture,Out of Service
asset6812,5RF1IBF,4E:6D:82:F1:25:DE,Finance,Furniture,In Use
asset6813,9B99Q2W,5D:E6:AE:D4:76:50,Marketing,Devices,Available
asset6814,9TGZWUY,1B:AC:62:76:7F:B6,R&D,Devices,Out of Service
asset6815,ARDUT78,43:65:52:3A:DA:E7,HR,Software,Available
asset6816,5UJD7Y3,75:7C:ED:CD:55:77,HR,Software,In Use
asset6817,99VU2AE,39:05:A6:4B:28:6E,Sales,Furniture,Out of Service
asset6818,6PBZ4YI,C5:D0:A8:A0:1F:9F,R&D,Furniture,Out of Service
asset6819,6CAJBJH,99:2B:81:F1:37:30,Finance,Furniture,Available
asset6820,0OHR1SV,B1:2C:94:9C:4C:83,Marketing,Furniture,In Use
asset6821,EONCAJ9,33:8D:D8:C7:CA:FD,R&D,Devices,In Use
asset6822,PVOYCNQ,1C:FC:0D:42:AB:43,Sales,Software,Out of Service
asset6823,YJDZQ7Z,B8:F9:B6:7B:E0:00,R&D,Devices,Available
asset6824,2NCJ7O6,D6:B6:88:81:5F:08,HR,Devices,Out of Service
asset6825,GBNC0LS,3E:C0:2B:B7:D8:89,HR,Software,Out of Service
asset6826,R07LIH7,4F:80:D8:25:96:0A,Finance,Software,In Use
asset6827,GQM9BW9,D3:B2:DF:6A:79:F0,Marketing,Software,Out of Service
asset6828,R2TA3Q9,49:F0:08:66:D5:2E,Marketing,Software,In Use
asset6829,VELR4M4,C7:24:18:E8:2F:C1,Sales,Software,Available
asset6830,F6VNR97,AD:7B:5D:8F:B1:F5,Finance,Software,Out of Service
asset6831,MWNGBKT,89:7A:BE:0D:E0:10,HR,Furniture,Out of Service
asset6832,6QFGJ3K,47:4E:8B:10:43:16,Sales,Software,Out of Service
asset6833,W46CKPF,6C:56:36:00:39:B4,Marketing,Furniture,Out of Service
asset6834,QDV4GWC,9C:A5:D6:F9:C0:82,Finance,Furniture,Available
asset6835,YDB4O7J,97:E5:10:8F:D1:28,Finance,Software,In Use
